"7391.erp Properties"
"General"
"Item","Value"
"Folder","C:\Users\Administrador\Desktop\GonoGo 15-21"
"Type","ERP/W Data"
"File collection date","8/16/2016 16:29:47.73"
"Erp file version","4"
"Subject number","4"
"Collection start time","16:29:47.73"
"Collection end time","16:38:13.29"
"Data acquisition board","Natl. Instr. PCI-6071E (Dev. 1)"
"Data acquisition type","Trial-by-trial"
"Number of trials","500"
"Experiment type","Legacy"

"Channels"
"Channel","Type","Gain","Min. mV","Max. mV","Rate (Hz)","Act. Rate","Electrode","Label"
"1","Scalp","1.00","-100.00","100.00","200.00","200.3606","Fz","Fz"
"2","Scalp","1.00","-100.00","100.00","200.00","200.3606","Pz","Pz"
"3","Scalp","1.00","-100.00","100.00","200.00","200.3606","T3","T3"
"4","Scalp","1.00","-100.00","100.00","200.00","200.3606","T4","T4"
"5","Eye (V)","1.00","-500.00","500.00","200.00","200.3606","","vEOG"
"6","Scalp","1.00","-100.00","100.00","200.00","200.3606","T5","T5"
"7","Scalp","1.00","-100.00","100.00","200.00","200.3606","T6","T6"
"8","Scalp","1.00","-100.00","100.00","200.00","200.3606","C3","C3"
"9","Scalp","1.00","-100.00","100.00","200.00","200.3606","C4","C4"
"10","Scalp","1.00","-100.00","100.00","200.00","200.3606","M1","M1"
"11","Scalp","1.00","-100.00","100.00","200.00","200.3606","M2","M2"
"12","Scalp","1.00","-100.00","100.00","200.00","200.3606","F3","F3"
"13","Scalp","1.00","-100.00","100.00","200.00","200.3606","F4","F4"
"14","Scalp","1.00","-100.00","100.00","200.00","200.3606","F7","F7"
"15","Scalp","1.00","-100.00","100.00","200.00","200.3606","F8","F8"
"16","Scalp","1.00","-100.00","100.00","200.00","200.3606","O1","O1"
"17","Scalp","1.00","-100.00","100.00","200.00","200.3606","O2","O2"
"18","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC1","FC1"
"19","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC2","FC2"
"20","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC5","FC5"
"21","Scalp","1.00","-100.00","100.00","200.00","200.3606","FC6","FC6"
"22","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP1","CP1"
"23","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP2","CP2"
"24","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP5","CP5"
"25","Scalp","1.00","-100.00","100.00","200.00","200.3606","CP6","CP6"
"26","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO3","PO3"
"27","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO4","PO4"
"28","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO7","PO7"
"29","Scalp","1.00","-100.00","100.00","200.00","200.3606","PO8","PO8"
"30","Scalp","1.00","-100.00","100.00","200.00","200.3606","P3","P3"
"31","Scalp","1.00","-100.00","100.00","200.00","200.3606","P4","P4"

"Trials"
"Trial","ID","Pre Set.","Pre Act.","Trial Set.","Trial Act.","Post Set.","Post Act."
"58","3","Correct","Good",""
"59","2","Correct","Good",""
"60","3","Incorrect","Good",""
"61","2","Correct","Good",""
"62","3","Correct","Good",""
"63","2","Incorrect","Good",""
"64","2","Correct","Good",""
"65","2","Correct","Good",""
"66","2","Correct","Good",""
"67","2","Correct","Good",""
"68","2","Correct","Good",""
"69","3","Correct","Good",""
"70","3","Incorrect","Good",""
"71","2","Correct","Good",""
"72","3","Incorrect","Good",""
"73","3","Correct","Good",""
"74","2","Correct","Good",""
"75","3","Incorrect","Good",""
"76","3","Incorrect","Good",""
"77","3","Incorrect","Good",""
"78","3","Incorrect","Good",""
"79","2","Correct","Good",""
"80","2","Correct","Good",""
"81","2","Correct","Good",""
"82","3","Incorrect","Good",""
"83","2","Correct","Good",""
"84","2","Correct","Good",""
"85","3","Incorrect","Good",""
"86","2","Correct","Good",""
"87","2","Correct","Good",""
"88","2","Correct","Good",""
"89","3","Incorrect","Good",""
"90","3","Incorrect","Good",""
"91","3","Incorrect","Good",""
"92","2","Correct","Good",""
"93","2","Correct","Good",""
"94","3","Incorrect","Good",""
"95","3","Incorrect","Good",""
"96","3","Incorrect","Good",""
"97","2","Correct","Good",""
"98","2","Correct","Good",""
"99","2","Correct","Good",""
"100","3","Incorrect","Good",""
"101","2","Correct","Good",""
"102","3","Incorrect","Good",""
"103","3","Incorrect","Good",""
"104","2","Correct","Good",""
"105","2","Correct","Good",""
"106","2","Correct","Good",""
"107","2","Correct","Good",""
"108","2","Correct","Good",""
"109","3","Correct","Good",""
"110","2","Correct","Good",""
"111","3","Incorrect","Good",""
"112","3","Incorrect","Good",""
"113","3","Incorrect","Good",""
"114","3","Incorrect","Good",""
"115","3","Incorrect","Good",""
"116","2","Correct","Good",""
"117","3","Correct","Good",""
"118","3","Correct","Good",""
"119","3","Incorrect","Good",""
"120","2","Correct","Good",""
"121","2","Correct","Good",""
"122","3","Correct","Good",""
"123","2","Correct","Good",""
"124","3","Incorrect","Good",""
"125","2","Correct","Good",""
"126","2","Correct","Good",""
"127","2","Correct","Good",""
"128","2","Correct","Good",""
"129","2","Correct","Good",""
"130","3","Incorrect","Good",""
"131","2","Correct","Good",""
"132","2","Correct","Good",""
"133","3","Incorrect","Good",""
"134","2","Correct","Good",""
"135","3","Incorrect","Good",""
"136","3","Incorrect","Good",""
"137","3","Incorrect","Good",""
"138","2","Correct","Good",""
"139","3","Correct","Good",""
"140","3","Incorrect","Good",""
"141","3","Incorrect","Good",""
"142","2","Correct","Good",""
"143","2","Correct","Good",""
"144","3","Incorrect","Good",""
"145","2","Correct","Good",""
"146","3","Incorrect","Good",""
"147","2","Correct","Good",""
"148","3","Incorrect","Good",""
"149","2","Correct","Good",""
"150","3","Incorrect","Good",""
"151","2","Correct","Good",""
"152","2","Correct","Good",""
"153","3","Incorrect","Good",""
"154","3","Incorrect","Good",""
"155","3","Incorrect","Good",""
"156","3","Incorrect","Good",""
"157","2","Correct","Good",""
"158","2","Correct","Good",""
"159","3","Incorrect","Good",""
"160","2","Correct","Good",""
"161","3","Incorrect","Good",""
"162","3","Incorrect","Good",""
"163","3","Incorrect","Good",""
"164","3","Incorrect","Good",""
"165","2","Correct","Good",""
"166","3","Incorrect","Good",""
"167","3","Incorrect","Good",""
"168","3","Incorrect","Good",""
"169","2","Correct","Good",""
"170","3","Incorrect","Good",""
"171","3","Incorrect","Good",""
"172","2","Correct","Good",""
"173","2","Correct","Good",""
"174","3","Incorrect","Good",""
"175","2","Correct","Good",""
"176","2","Correct","Good",""
"177","3","Incorrect","Good",""
"178","2","Correct","Good",""
"179","3","Incorrect","Good",""
"180","3","Incorrect","Good",""
"181","2","Correct","Good",""
"182","2","Correct","Good",""
"183","2","Correct","Good",""
"184","2","Correct","Good",""
"185","2","Correct","Good",""
"186","3","Incorrect","Good",""
"187","3","Incorrect","Good",""
"188","2","Correct","Good",""
"189","2","Correct","Good",""
"190","2","Correct","Good",""
"191","3","Incorrect","Good",""
"192","3","Incorrect","Good",""
"193","3","Incorrect","Good",""
"194","2","Correct","Good",""
"195","3","Incorrect","Good",""
"196","3","Incorrect","Good",""
"197","2","Correct","Good",""
"198","3","Correct","Good",""
"199","3","Incorrect","Good",""
"200","2","Correct","Good",""
"201","3","Incorrect","Good",""
"202","2","Correct","Good",""
"203","2","Correct","Good",""
"204","3","Incorrect","Good",""
"205","3","Incorrect","Good",""
"206","2","Correct","Good",""
"207","3","Incorrect","Good",""
"208","2","Correct","Good",""
"209","2","Correct","Good",""
"210","3","Incorrect","Good",""
"211","2","Correct","Good",""
"212","2","Correct","Good",""
"213","2","Correct","Good",""
"214","2","Incorrect","Good",""
"215","2","Incorrect","Good",""
"216","3","Correct","Good",""
"217","3","Incorrect","Good",""
"218","2","Correct","Good",""
"219","2","Correct","Good",""
"220","2","Correct","Good",""
"221","3","Incorrect","Good",""
"222","2","Correct","Good",""
"223","2","Correct","Good",""
"224","3","Incorrect","Good",""
"225","3","Incorrect","Good",""
"226","2","Correct","Good",""
"227","2","Correct","Good",""
"228","3","Incorrect","Good",""
"229","2","Incorrect","Good",""
"230","3","Correct","Good",""
"231","2","Correct","Good",""
"232","3","Incorrect","Good",""
"233","3","Incorrect","Good",""
"234","2","Correct","Good",""
"235","2","Correct","Good",""
"236","2","Correct","Good",""
"237","3","Incorrect","Good",""
"238","3","Incorrect","Good",""
"239","3","Incorrect","Good",""
"240","3","Incorrect","Good",""
"241","3","Incorrect","Good",""
"242","3","Incorrect","Good",""
"243","2","Correct","Good",""
"244","3","Incorrect","Good",""
"245","3","Incorrect","Good",""
"246","2","Correct","Good",""
"247","3","Incorrect","Good",""
"248","2","Correct","Good",""
"249","3","Incorrect","Good",""
"250","2","Correct","Good",""
"251","3","Incorrect","Good",""
"252","2","Correct","Good",""
"253","2","Incorrect","Good",""
"254","3","Incorrect","Good",""
"255","2","Correct","Good",""
"256","3","Incorrect","Good",""
"257","2","Correct","Good",""
"258","2","Correct","Good",""
"259","2","Correct","Good",""
"260","2","Correct","Good",""
"261","3","Incorrect","Good",""
"262","3","Correct","Good",""
"263","2","Incorrect","Good",""
"264","2","Incorrect","Good",""
"265","2","Correct","Good",""
"266","3","Incorrect","Good",""
"267","2","Correct","Good",""
"268","2","Correct","Good",""
"269","2","Correct","Good",""
"270","3","Incorrect","Good",""
"271","2","Correct","Good",""
"272","2","Correct","Good",""
"273","3","Incorrect","Good",""
"274","3","Incorrect","Good",""
"275","2","Correct","Good",""
"276","2","Correct","Good",""
"277","2","Correct","Good",""
"278","3","Incorrect","Good",""
"279","3","Correct","Good",""
"280","3","Incorrect","Good",""
"281","2","Correct","Good",""
"282","3","Incorrect","Good",""
"283","3","Incorrect","Good",""
"284","3","Incorrect","Good",""
"285","3","Incorrect","Good",""
"286","2","Correct","Good",""
"287","3","Incorrect","Good",""
"288","2","Incorrect","Good",""
"289","2","Correct","Good",""
"290","2","Correct","Good",""
"291","3","Incorrect","Good",""
"292","2","Incorrect","Good",""
"293","3","Incorrect","Good",""
"294","2","Correct","Good",""
"295","2","Incorrect","Good",""
"296","2","Incorrect","Good",""
"297","2","Incorrect","Good",""
"298","3","Incorrect","Good",""
"299","2","Correct","Good",""
"300","2","Correct","Good",""
"301","3","Incorrect","Good",""
"302","2","Correct","Good",""
"303","3","Incorrect","Good",""
"304","3","Incorrect","Good",""
"305","3","Incorrect","Good",""
"306","3","Incorrect","Good",""
"307","2","Correct","Good",""
"308","3","Correct","Good",""
"309","2","Incorrect","Good",""
"310","2","Incorrect","Good",""
"311","3","Incorrect","Good",""
"312","2","Correct","Good",""
"313","3","Incorrect","Good",""
"314","2","Correct","Good",""
"315","3","Incorrect","Good",""
"316","3","Incorrect","Good",""
"317","2","Correct","Good",""
"318","2","Correct","Good",""
"319","3","Incorrect","Good",""
"320","2","Correct","Good",""
"321","2","Correct","Good",""
"322","2","Correct","Good",""
"323","2","Correct","Good",""
"324","3","Incorrect","Good",""
"325","2","Correct","Good",""
"326","2","Correct","Good",""
"327","2","Correct","Good",""
"328","3","Incorrect","Good",""
"329","3","Incorrect","Good",""
"330","3","Incorrect","Good",""
"331","2","Correct","Good",""
"332","2","Correct","Good",""
"333","3","Incorrect","Good",""
"334","2","Correct","Good",""
"335","3","Incorrect","Good",""
"336","2","Correct","Good",""
"337","2","Correct","Good",""
"338","2","Correct","Good",""
"339","2","Correct","Good",""
"340","3","Incorrect","Good",""
"341","2","Correct","Good",""
"342","2","Correct","Good",""
"343","2","Correct","Good",""
"344","2","Correct","Good",""
"345","2","Correct","Good",""
"346","2","Incorrect","Good",""
"347","2","Correct","Good",""
"348","2","Correct","Good",""
"349","2","Correct","Good",""
"350","3","Incorrect","Good",""
"351","3","Incorrect","Good",""
"352","3","Incorrect","Good",""
"353","2","Correct","Good",""
"354","2","Correct","Good",""
"355","2","Correct","Good",""
"356","2","Correct","Good",""
"357","2","Correct","Good",""
"358","3","Incorrect","Good",""
"359","3","Incorrect","Good",""
"360","3","Incorrect","Good",""
"361","2","Correct","Good",""
"362","2","Correct","Good",""
"363","2","Correct","Good",""
"364","2","Correct","Good",""
"365","2","Correct","Good",""
"366","2","Correct","Good",""
"367","2","Correct","Good",""
"368","2","Correct","Good",""
"369","2","Correct","Good",""
"370","3","Incorrect","Good",""
"371","2","Correct","Good",""
"372","2","Correct","Good",""
"373","2","Correct","Good",""
"374","3","Correct","Good",""
"375","2","Incorrect","Good",""
"376","2","Correct","Good",""
"377","2","Correct","Good",""
"378","2","Correct","Good",""
"379","2","Correct","Good",""
"380","2","Correct","Good",""
"381","3","Incorrect","Good",""
"382","2","Correct","Good",""
"383","2","Correct","Good",""
"384","3","Correct","Good",""
"385","3","Incorrect","Good",""
"386","2","Incorrect","Good",""
"387","3","Incorrect","Good",""
"388","3","Correct","Good",""
"389","3","Incorrect","Good",""
"390","3","Incorrect","Good",""
"391","3","Incorrect","Good",""
"392","2","Correct","Good",""
"393","2","Correct","Good",""
"394","3","Incorrect","Good",""
"395","2","Correct","Good",""
"396","2","Correct","Good",""
"397","2","Correct","Good",""
"398","3","Incorrect","Good",""
"399","2","Correct","Good",""
"400","2","Correct","Good",""
"401","3","Incorrect","Good",""
"402","2","Correct","Good",""
"403","2","Correct","Good",""
"404","2","Correct","Good",""
"405","2","Correct","Good",""
"406","2","Correct","Good",""
"407","3","Incorrect","Good",""
"408","2","Correct","Good",""
"409","3","Incorrect","Good",""
"410","3","Incorrect","Good",""
"411","3","Incorrect","Good",""
"412","3","Incorrect","Good",""
"413","3","Incorrect","Good",""
"414","3","Correct","Good",""
"415","3","Incorrect","Good",""
"416","3","Incorrect","Good",""
"417","3","Incorrect","Good",""
"418","2","Correct","Good",""
"419","3","Incorrect","Good",""
"420","2","Incorrect","Good",""
"421","2","Correct","Good",""
"422","2","Correct","Good",""
"423","3","Incorrect","Good",""
"424","2","Correct","Good",""
"425","2","Correct","Good",""
"426","3","Incorrect","Good",""
"427","2","Correct","Good",""
"428","3","Incorrect","Good",""
"429","3","Incorrect","Good",""
"430","2","Correct","Good",""
"431","2","Correct","Good",""
"432","2","Correct","Good",""
"433","2","Correct","Good",""
"434","3","Incorrect","Good",""
"435","2","Correct","Good",""
"436","3","Incorrect","Good",""
"437","3","Incorrect","Good",""
"438","2","Correct","Good",""
"439","2","Correct","Good",""
"440","2","Correct","Good",""
"441","2","Correct","Good",""
"442","2","Correct","Good",""
"443","2","Incorrect","Good",""
"444","3","Incorrect","Good",""
"445","3","Correct","Good",""
"446","3","Incorrect","Good",""
"447","3","Incorrect","Good",""
"448","2","Correct","Good",""
"449","2","Correct","Good",""
"450","2","Correct","Good",""
"451","3","Incorrect","Good",""
"452","2","Correct","Good",""
"453","2","Incorrect","Good",""
"454","3","Incorrect","Good",""
"455","2","Incorrect","Good",""
"456","3","Incorrect","Good",""
"457","2","Correct","Good",""
"458","3","Incorrect","Good",""
"459","3","Correct","Good",""
"460","2","Incorrect","Good",""
"461","2","Correct","Good",""
"462","2","Correct","Good",""
"463","2","Correct","Good",""
"464","2","Correct","Good",""
"465","2","Incorrect","Good",""
"466","3","Incorrect","Good",""
"467","2","Correct","Good",""
"468","2","Correct","Good",""
"469","3","Incorrect","Good",""
"470","2","Correct","Good",""
"471","2","Correct","Good",""
"472","3","Incorrect","Good",""
"473","2","Incorrect","Good",""
"474","3","Incorrect","Good",""
"475","3","Incorrect","Good",""
"476","2","Correct","Good",""
"477","3","Incorrect","Good",""
"478","2","Correct","Good",""
"479","3","Correct","Good",""
"480","3","Incorrect","Good",""
"481","3","Incorrect","Good",""
"482","2","Correct","Good",""
"483","3","Correct","Good",""
"484","2","Correct","Good",""
"485","3","Incorrect","Good",""
"486","2","Incorrect","Good",""
"487","2","Correct","Good",""
"488","3","Incorrect","Good",""
"489","2","Correct","Good",""
"490","2","Correct","Good",""
"491","3","Correct","Good",""
"492","3","Incorrect","Good",""
"493","3","Incorrect","Good",""
"494","2","Incorrect","Good",""
"495","2","Correct","Good",""
"496","2","Correct","Good",""
"497","2","Correct","Good",""
"498","3","Incorrect","Good",""
"499","2","Correct","Good",""
"500","2","Correct","Good",""

"Bad Channels"
"Trial","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31"
"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"161","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
